1,0.6757605075836182
2,0.5890433192253113
3,0.6227940320968628
4,0.5970452427864075
5,0.525058925151825
6,0.49776721000671387
7,0.527236819267273
8,0.5675798654556274
9,0.4856358468532562
10,0.5479870438575745
11,0.44615259766578674
12,0.5723748207092285
13,0.44740334153175354
14,0.48401087522506714
15,0.49308210611343384
16,0.6285823583602905
17,0.4369024634361267
18,0.5497509837150574
19,0.48645657300949097
20,0.40269556641578674
21,0.3710567355155945
22,0.42337408661842346
23,0.46815091371536255
24,0.3753799498081207
25,0.39543476700782776
26,0.4654696583747864
27,0.5117969512939453
28,0.35718968510627747
29,0.37717264890670776
30,0.5189244151115417
31,0.4140688478946686
32,0.47661614418029785
33,0.4032565951347351
34,0.4189615249633789
35,0.40113288164138794
36,0.35558077692985535
37,0.36363595724105835
38,0.44944459199905396
39,0.5030182600021362
40,0.38889211416244507
41,0.3929826617240906
42,0.3918898105621338
43,0.4141373634338379
44,0.3083946704864502
45,0.33205369114875793
46,0.36975765228271484
47,0.5861624479293823
48,0.4750746786594391
49,0.4256153106689453
50,0.4310954213142395
51,0.3615610599517822
52,0.3961053788661957
53,0.38007986545562744
54,0.3890143632888794
55,0.4877217411994934
56,0.49249038100242615
57,0.4403589367866516
58,0.383445680141449
59,0.5672861337661743
60,0.6895425319671631
61,0.42942968010902405
62,0.5592290163040161
63,0.3743698000907898
64,0.5191890597343445
65,0.4434170126914978
66,0.4760771691799164
67,0.4062112867832184
68,0.34412163496017456
69,0.3696977496147156
70,0.41211986541748047
71,0.4159354567527771
72,0.416858434677124
73,0.4911910891532898
74,0.4457298219203949
75,0.37258610129356384
76,0.30905964970588684
77,0.38462120294570923
78,0.37744519114494324
79,0.4415975511074066
80,0.39270561933517456
81,0.5786824226379395
82,0.3847983479499817
83,0.4351813793182373
84,0.4066165089607239
85,0.4358941912651062
86,0.3938232958316803
87,0.42747917771339417
88,0.38204699754714966
89,0.4088779091835022
90,0.3836291432380676
91,0.3737984001636505
92,0.37474754452705383
93,0.35425060987472534
94,0.43944281339645386
95,0.33336055278778076
96,0.32149121165275574
97,0.33490025997161865
98,0.37368741631507874
99,0.27683210372924805
100,0.5361495018005371
101,0.40346479415893555
102,0.28892892599105835
103,0.37056106328964233
104,0.38205093145370483
105,0.42604780197143555
106,0.4259241223335266
107,0.3051113486289978
108,0.363120973110199
109,0.3649469316005707
110,0.32165560126304626
111,0.30976077914237976
112,0.3099030554294586
113,0.4218246042728424
114,0.2985353171825409
115,0.2810763716697693
116,0.42666181921958923
117,0.2963627278804779
118,0.44040870666503906
119,0.3141818642616272
120,0.43414410948753357
121,0.36139798164367676
122,0.31759077310562134
123,0.49508509039878845
124,0.37563571333885193
125,0.3858705163002014
126,0.32129186391830444
127,0.5088521242141724
128,0.3516634404659271
129,0.2408297061920166
130,0.4101802706718445
131,0.2936955988407135
132,0.39225122332572937
133,0.36954689025878906
134,0.36953204870224
135,0.3406124711036682
136,0.2698499858379364
137,0.3247186541557312
138,0.2751463055610657
139,0.3788326680660248
140,0.3461984694004059
141,0.2850840091705322
142,0.2527998983860016
143,0.3198928236961365
144,0.25792136788368225
145,0.343222051858902
146,0.3201029300689697
147,0.3278694748878479
148,0.2914447784423828
149,0.3472498655319214
150,0.3242639899253845
151,0.2553923726081848
152,0.32788118720054626
153,0.4822283387184143
154,0.2727964520454407
155,0.3301793932914734
156,0.4576122760772705
157,0.4214599132537842
158,0.3201177716255188
159,0.2888253331184387
160,0.3327404856681824
161,0.3853435218334198
162,0.451486736536026
163,0.29867827892303467
164,0.3250587284564972
165,0.35148173570632935
166,0.2767762839794159
167,0.34998926520347595
168,0.2872171998023987
169,0.35732999444007874
170,0.30500903725624084
171,0.3324691653251648
172,0.2605363130569458
173,0.1930115669965744
174,0.30638062953948975
175,0.4545697569847107
176,0.38678309321403503
177,0.41957417130470276
178,0.25832659006118774
179,0.30519455671310425
180,0.2902400493621826
181,0.38822248578071594
182,0.2634007930755615
183,0.3779357373714447
184,0.3059471547603607
185,0.30741065740585327
186,0.47145795822143555
187,0.3232530653476715
188,0.35575929284095764
189,0.25479376316070557
190,0.28665754199028015
191,0.3766995966434479
192,0.27714473009109497
193,0.2509682774543762
194,0.5499662160873413
195,0.33231887221336365
196,0.3635600209236145
197,0.2959390878677368
198,0.3063609004020691
199,0.30878859758377075
200,0.30644917488098145
201,0.33391517400741577
202,0.2554769217967987
203,0.3271233141422272
204,0.33074861764907837
205,0.3422800898551941
